Derivative of u
0,78.125
0.01,64.1626
0.02,57.514
0.03,53.1553
0.04,49.9456
0.05,47.4297
0.06,45.3783
0.07,43.6597
0.08,42.191
0.09,40.917
0.1,39.7988
0.11,38.8081
0.12,37.9238
0.13,37.1295
0.14,36.4124
0.15,35.7623
0.16,35.171
0.17,34.6315
0.18,34.1383
0.19,33.6864
0.2,33.272
0.21,32.8916
0.22,32.542
0.23,32.2209
0.24,31.9258
0.25,31.6549
0.26,31.4064
0.27,31.1787
0.28,30.9704
0.29,30.7803
0.3,30.6073
0.31,30.4503
0.32,30.3086
0.33,30.1811
0.34,30.0672
0.35,29.9662
0.36,29.8775
0.37,29.8004
0.38,29.7345
0.39,29.6792
0.4,29.6341
0.41,29.5988
0.42,29.5728
0.43,29.5558
0.44,29.5475
0.45,29.5474
0.46,29.5554
0.47,29.5711
0.48,29.5943
0.49,29.6246
0.5,29.6619
0.51,29.706
0.52,29.7565
0.53,29.8134
0.54,29.8763
0.55,29.9452
0.56,30.0197
0.57,30.0999
0.58,30.1854
0.59,30.2761
0.6,30.372
0.61,30.4727
0.62,30.5782
0.63,30.6883
0.64,30.8029
0.65,30.9219
0.66,31.0452
0.67,31.1725
0.68,31.3038
0.69,31.4389
0.7,31.5778
0.71,31.7203
0.72,31.8663
0.73,32.0158
0.74,32.1684
0.75,32.3243
0.76,32.4832
0.77,32.6451
0.78,32.8098
0.79,32.9773
0.8,33.1474
0.81,33.3201
0.82,33.4952
0.83,33.6726
0.839999,33.8523
0.849999,34.0341
0.859999,34.2179
0.869999,34.4037
0.879999,34.5913
0.889999,34.7806
0.899999,34.9715
0.909999,35.164
0.919999,35.358
0.929999,35.5533
0.939999,35.7498
0.949999,35.9475
0.959999,36.1462
0.969999,36.3459
0.979999,36.5464
0.989999,36.7477
0.999999,36.9496
1.01,37.1521
1.02,37.3551
1.03,37.5584
1.04,37.7621
1.05,37.9659
1.06,38.1697
1.07,38.3736
1.08,38.5774
1.09,38.7809
1.1,38.9842
1.11,39.1871
1.12,39.3895
1.13,39.5913
1.14,39.7925
1.15,39.9929
1.16,40.1924
1.17,40.391
1.18,40.5886
1.19,40.785
1.2,40.9802
1.21,41.1741
1.22,41.3666
1.23,41.5577
1.24,41.7471
1.25,41.935
1.26,42.121
1.27,42.3053
1.28,42.4877
1.29,42.668
1.3,42.8464
1.31,43.0225
1.32,43.1965
1.33,43.3681
1.34,43.5374
1.35,43.7043
1.36,43.8686
1.37,44.0303
1.38,44.1893
1.39,44.3457
1.4,44.4992
1.41,44.6499
1.42,44.7976
1.43,44.9424
1.44,45.0841
1.45,45.2227
1.46,45.3581
1.47,45.4903
1.48,45.6192
1.49,45.7449
1.5,45.8671
1.51,45.9859
1.52,46.1012
1.53,46.213
1.54,46.3213
1.55,46.426
1.56,46.527
1.57,46.6243
1.58,46.718
1.59,46.8079
1.6,46.894
1.61,46.9764
1.62,47.0549
1.63,47.1295
1.64,47.2003
1.65,47.2672
1.66,47.3301
1.67,47.3892
1.68,47.4442
1.69,47.4954
1.7,47.5425
1.71,47.5857
1.72,47.6249
1.73,47.66
1.74,47.6912
1.75,47.7184
1.76,47.7416
1.77,47.7608
1.78,47.776
1.79,47.7872
1.8,47.7944
1.81,47.7977
1.82,47.797
1.83,47.7923
1.84,47.7838
1.85,47.7712
1.86,47.7548
1.87,47.7345
1.88,47.7104
1.89,47.6824
1.9,47.6506
1.91,47.6149
1.92,47.5756
1.93,47.5324
1.94,47.4856
1.95,47.4351
1.96,47.3809
1.97,47.3231
1.98,47.2617
1.99,47.1968
2,47.1283
2.01,47.0564
2.02,46.981
2.03,46.9022
2.04,46.8201
2.05,46.7346
2.06,46.6458
2.07,46.5538
2.08,46.4586
2.09,46.3602
2.1,46.2587
2.11,46.1542
2.12,46.0466
2.13,45.936
2.14,45.8225
2.15,45.7061
2.16,45.5869
2.17,45.4648
2.18,45.34
2.19,45.2126
2.2,45.0824
2.21,44.9497
2.22,44.8144
2.23,44.6766
2.24,44.5364
2.25,44.3937
2.26,44.2487
2.27,44.1014
2.28,43.9518
2.29,43.8
2.3,43.6461
2.31,43.49
2.32,43.3319
2.33,43.1718
2.34,43.0097
2.35,42.8457
2.36,42.6798
2.37,42.5122
2.38,42.3427
2.39,42.1716
2.4,41.9988
2.41,41.8243
2.42,41.6483
2.43,41.4708
2.44,41.2918
2.45,41.1113
2.46,40.9295
2.47,40.7463
2.48,40.5619
2.49,40.3762
2.5,40.1892
2.51,40.0012
2.52,39.812
2.53,39.6217
2.54,39.4305
2.55,39.2382
2.56,39.045
2.57,38.8509
2.58,38.656
2.59,38.4602
2.6,38.2636
2.61,38.0664
2.62,37.8684
2.63,37.6697
2.64,37.4705
2.65,37.2707
2.66,37.0703
2.67,36.8694
2.68,36.668
2.69,36.4662
2.7,36.2641
2.71,36.0615
2.72,35.8586
2.73,35.6554
2.74,35.452
2.75,35.2483
2.76,35.0444
2.77,34.8404
2.78,34.6362
2.79,34.432
2.8,34.2276
2.81,34.0232
2.82,33.8188
2.83,33.6144
2.84,33.41
2.85,33.2057
2.86,33.0015
2.87,32.7974
2.88,32.5935
2.89,32.3897
2.9,32.1862
2.91,31.9828
2.92,31.7797
2.93,31.5768
2.94,31.3743
2.95,31.172
2.96,30.9701
2.97,30.7686
2.98,30.5674
2.99,30.3666
3,30.1662
3.01,29.9662
3.02,29.7667
3.03,29.5677
3.04,29.3692
3.05,29.1711
3.06,28.9736
3.07,28.7767
3.08,28.5802
3.09,28.3844
3.1,28.1891
3.11,27.9945
3.12,27.8004
3.13,27.607
3.14,27.4142
3.15,27.2221
3.16,27.0306
3.17,26.8399
3.18,26.6498
3.19,26.4604
3.2,26.2717
3.21,26.0838
3.22,25.8966
3.23,25.7102
3.24,25.5245
3.25,25.3396
3.26,25.1554
3.27,24.972
3.28,24.7895
3.29,24.6077
3.3,24.4267
3.31,24.2466
3.32,24.0673
3.33,23.8888
3.34,23.7111
3.35,23.5343
3.36,23.3584
3.37,23.1833
3.38,23.0091
3.39,22.8357
3.4,22.6632
3.41,22.4916
3.42,22.3209
3.43,22.151
3.44,21.9821
3.45,21.814
3.46,21.6468
3.47,21.4806
3.48,21.3152
3.49,21.1508
3.5,20.9872
3.51,20.8246
3.52,20.6629
3.53,20.5021
3.54,20.3422
3.55,20.1833
3.56,20.0252
3.57,19.8681
3.58,19.7119
3.59,19.5567
3.6,19.4023
3.61,19.2489
3.62,19.0965
3.63,18.9449
3.64,18.7943
3.65,18.6446
3.66,18.4958
3.67,18.348
3.68,18.2011
3.69,18.0551
3.7,17.91
3.71,17.7659
3.72,17.6227
3.73,17.4804
3.74,17.339
3.75,17.1986
3.76,17.0591
3.77,16.9205
3.78,16.7828
3.79,16.646
3.8,16.5102
3.81,16.3752
3.82,16.2412
3.83,16.1081
3.84,15.9758
3.85,15.8445
3.86,15.7141
3.87,15.5846
3.88,15.4559
3.89,15.3282
3.9,15.2014
3.91,15.0754
3.92,14.9503
3.93,14.8261
3.94,14.7028
3.95,14.5804
3.96,14.4588
3.97,14.3381
3.98,14.2183
3.99,14.0993
4,13.9812
4.01,13.8639
4.02,13.7475
4.03,13.6319
4.04,13.5172
4.05,13.4033
4.06,13.2903
4.07,13.1781
4.08,13.0667
4.09,12.9562
4.1,12.8465
4.11,12.7376
4.12,12.6295
4.13,12.5222
4.14,12.4157
4.15,12.31
4.16,12.2052
4.17,12.1011
4.18,11.9978
4.19,11.8953
4.2,11.7936
4.21,11.6926
4.22,11.5925
4.23,11.4931
4.24,11.3945
4.25,11.2966
4.26,11.1995
4.27,11.1032
4.28,11.0076
4.29,10.9127
4.3,10.8186
4.31,10.7252
4.32,10.6326
4.33,10.5407
4.34,10.4495
4.35,10.359
4.36,10.2693
4.37001,10.1802
4.38001,10.0919
4.39001,10.0042
4.40001,9.9173
4.41001,9.83106
4.42001,9.7455
4.43001,9.66063
4.44001,9.57645
4.45001,9.49294
4.46001,9.4101
4.47001,9.32793
4.48001,9.24643
4.49001,9.16558
4.50001,9.08539
4.51001,9.00585
4.52001,8.92696
4.53001,8.84871
4.54001,8.7711
4.55001,8.69412
4.56001,8.61777
4.57001,8.54204
4.58001,8.46694
4.59001,8.39245
4.60001,8.31858
4.61001,8.24531
4.62001,8.17265
4.63001,8.10059
4.64001,8.02912
4.65001,7.95825
4.66001,7.88796
4.67001,7.81826
4.68001,7.74914
4.69001,7.6806
4.70001,7.61262
4.71001,7.54522
4.72001,7.47837
4.73001,7.41209
4.74001,7.34635
4.75001,7.28117
4.76001,7.21653
4.77001,7.15245
4.78001,7.08891
4.79001,7.02589
4.80001,6.96342
4.81002,6.90146
4.82002,6.84003
4.83002,6.77911
4.84002,6.71872
4.85002,6.65884
4.86002,6.59946
4.87002,6.54059
4.88002,6.48223
4.89002,6.42436
4.90002,6.36698
4.91002,6.31009
4.92002,6.25369
4.93002,6.19777
4.94002,6.14232
4.95002,6.08736
4.96002,6.03287
4.97002,5.97883
4.98002,5.92526
4.99002,5.87216
5.00002,5.81951
5.01002,5.76731
5.02002,5.71556
5.03002,5.66425
5.04002,5.61339
5.05002,5.56297
5.06002,5.51298
5.07002,5.46342
5.08002,5.41429
5.09002,5.3656
5.10002,5.31733
5.11002,5.26946
5.12002,5.22203
5.13002,5.175
5.14002,5.12839
5.15002,5.08217
5.16002,5.03635
5.17002,4.99093
5.18002,4.9459
5.19002,4.90128
5.20002,4.85705
5.21002,4.8132
5.22002,4.76974
5.23002,4.72665
5.24003,4.68393
5.25003,4.64159
5.26003,4.59962
5.27003,4.55803
5.28003,4.5168
5.29003,4.47593
5.30003,4.43543
5.31003,4.39527
5.32003,4.35547
5.33003,4.31603
5.34003,4.27692
5.35003,4.23816
5.36003,4.19973
5.37003,4.16166
5.38003,4.12392
5.39003,4.0865
5.40003,4.04943
5.41003,4.01267
5.42003,3.97624
5.43003,3.94013
5.44003,3.90435
5.45003,3.86888
5.46003,3.83372
5.47003,3.79889
5.48003,3.76435
5.49003,3.73012
5.50003,3.69619
5.51003,3.66258
5.52003,3.62926
5.53003,3.59624
5.54003,3.56351
5.55003,3.53107
5.56003,3.49892
5.57003,3.46706
5.58003,3.43548
5.59003,3.40419
5.60003,3.37317
5.61003,3.34242
5.62003,3.31196
5.63003,3.28175
5.64003,3.25182
5.65003,3.22216
5.66003,3.19277
5.67003,3.16364
5.68004,3.13478
5.69004,3.10617
5.70004,3.07781
5.71004,3.04971
5.72004,3.02185
5.73004,2.99426
5.74004,2.96691
5.75004,2.93981
5.76004,2.91294
5.77004,2.88632
5.78004,2.85993
5.79004,2.83379
5.80004,2.80788
5.81004,2.7822
5.82004,2.75676
5.83004,2.73154
5.84004,2.70655
5.85004,2.68178
5.86004,2.65723
5.87004,2.63291
5.88004,2.6088
5.89004,2.58491
5.90004,2.56124
5.91004,2.53778
5.92004,2.51454
5.93004,2.4915
5.94004,2.46867
5.95004,2.44605
5.96004,2.42364
5.97004,2.40143
5.98004,2.37941
5.99004,2.3576
6.00004,2.33599
6.01004,2.31457
6.02004,2.29334
6.03004,2.2723
6.04004,2.25146
6.05004,2.2308
6.06004,2.21033
6.07004,2.19004
6.08004,2.16995
6.09004,2.15003
6.10004,2.1303
6.11004,2.11074
6.12005,2.09137
6.13005,2.07216
6.14005,2.05313
6.15005,2.03426
6.16005,2.01558
6.17005,1.99707
6.18005,1.97872
6.19005,1.96053
6.20005,1.94252
6.21005,1.92466
6.22005,1.90698
6.23005,1.88945
6.24005,1.87209
6.25005,1.85487
6.26005,1.83781
6.27005,1.82092
6.28005,1.80418
6.29005,1.7876
6.30005,1.77115
6.31005,1.75486
6.32005,1.73871
6.33005,1.72273
6.34005,1.70688
6.35005,1.69117
6.36005,1.67561
6.37005,1.66019
6.38005,1.64491
6.39005,1.62977
6.40005,1.61477
6.41005,1.59991
6.42005,1.58518
6.43005,1.57058
6.44005,1.55612
6.45005,1.54179
6.46005,1.5276
6.47005,1.51353
6.48005,1.49959
6.49005,1.48578
6.50005,1.47209
6.51005,1.45852
6.52005,1.44509
6.53005,1.43177
6.54005,1.41859
6.55006,1.40551
6.56006,1.39256
6.57006,1.37972
6.58006,1.36701
6.59006,1.35441
6.60006,1.34192
6.61006,1.32956
6.62006,1.31731
6.63006,1.30517
6.64006,1.29314
6.65006,1.28122
6.66006,1.26941
6.67006,1.2577
6.68006,1.24611
6.69006,1.23461
6.70006,1.22323
6.71006,1.21194
6.72006,1.20077
6.73006,1.18969
6.74006,1.17871
6.75006,1.16785
6.76006,1.15708
6.77006,1.14641
6.78006,1.13584
6.79006,1.12536
6.80006,1.11497
6.81006,1.10468
6.82006,1.09449
6.83006,1.08439
6.84006,1.07438
6.85006,1.06447
6.86006,1.05464
6.87006,1.0449
6.88006,1.03526
6.89006,1.02571
6.90006,1.01624
6.91006,1.00686
6.92006,0.997566
6.93006,0.988354
6.94006,0.979225
6.95006,0.970181
6.96006,0.961221
6.97006,0.952345
6.98006,0.943554
6.99007,0.934847
7.00007,0.92621
7.01007,0.917657
7.02007,0.909189
7.03007,0.900791
7.04007,0.892477
7.05007,0.884234
7.06007,0.876075
7.07007,0.867986
7.08007,0.859966
7.09007,0.852017
7.10007,0.844153
7.11007,0.836359
7.12007,0.828635
7.13007,0.820982
7.14007,0.813398
7.15007,0.805885
7.16007,0.798442
7.17007,0.79107
7.18007,0.783768
7.19007,0.776522
7.20007,0.769346
7.21007,0.762241
7.22007,0.755191
7.23007,0.748212
7.24007,0.741304
7.25007,0.734452
7.26007,0.72767
7.27007,0.720944
7.28007,0.714289
7.29007,0.707691
7.30007,0.701148
7.31007,0.69466
7.32007,0.688245
7.33007,0.681885
7.34007,0.675581
7.35007,0.669334
7.36007,0.663142
7.37007,0.657007
7.38007,0.650928
7.39007,0.644906
7.40007,0.63894
7.41007,0.63303
7.42007,0.627177
7.43008,0.62138
7.44008,0.61564
7.45008,0.609956
7.46008,0.604314
7.47008,0.598729
7.48008,0.5932
7.49008,0.587713
7.50008,0.582283
7.51008,0.576894
